query,dataset,runtime
query81.sql,tpcds,6592
query13.sql,tpcds,2849
query48.sql,tpcds,2948
query4.sql,tpcds,44217
query63.sql,tpcds,1679
query91.sql,tpcds,1511
query28.sql,tpcds,8344
query68.sql,tpcds,2794
query55.sql,tpcds,1066
query41.sql,tpcds,469
query61.sql,tpcds,1626
query47.sql,tpcds,15455
query56.sql,tpcds,4805
query51.sql,tpcds,11837
query96.sql,tpcds,780
query3.sql,tpcds,905
query84.sql,tpcds,2642
query45.sql,tpcds,2504
query60.sql,tpcds,3820
query89.sql,tpcds,2240
query8.sql,tpcds,2639
query2.sql,tpcds,3450
query97.sql,tpcds,5896
query75.sql,tpcds,19843
query80.sql,tpcds,21660
query111.sql,tpcds,1685
query15.sql,tpcds,2556
query106.sql,tpcds,1185
query79.sql,tpcds,2352
query40.sql,tpcds,5025
query57.sql,tpcds,9328
query110.sql,tpcds,1299
query78.sql,tpcds,21062
query62.sql,tpcds,1638
query127.sql,tpcds,1592
query105.sql,tpcds,1178
query44.sql,tpcds,3310
query1.sql,tpcds,3479
query74.sql,tpcds,22716
query53.sql,tpcds,1419
query46.sql,tpcds,2692
query119.sql,tpcds,2777
query64.sql,tpcds,64155
query85.sql,tpcds,4357
query17.sql,tpcds,12489
query131.sql,tpcds,1398
query112.sql,tpcds,1903
query58.sql,tpcds,3483
query36.sql,tpcds,3568
query121.sql,tpcds,1872
query115.sql,tpcds,2086
query20.sql,tpcds,1336
query22.sql,tpcds,3199
query49.sql,tpcds,7900
query83.sql,tpcds,2426
query71.sql,tpcds,2989
query108.sql,tpcds,855
query11.sql,tpcds,24961
query125.sql,tpcds,1575
query5.sql,tpcds,7102
query116.sql,tpcds,2052
query6.sql,tpcds,6269
query92.sql,tpcds,1936
query104.sql,tpcds,1033
query88.sql,tpcds,5876
query65.sql,tpcds,4936
query52.sql,tpcds,935
query130.sql,tpcds,1618
query31.sql,tpcds,8630
query114.sql,tpcds,1737
query54.sql,tpcds,5485
query76.sql,tpcds,2990
query72.sql,tpcds,25348
query18.sql,tpcds,3979
query35.sql,tpcds,6143
query100.sql,tpcds,961
query95.sql,tpcds,10966
query90.sql,tpcds,1935
query7.sql,tpcds,3732
query37.sql,tpcds,1622
query21.sql,tpcds,1854
query93.sql,tpcds,10761
query129.sql,tpcds,1641
query109.sql,tpcds,1884
query126.sql,tpcds,1784
query29.sql,tpcds,12753
query50.sql,tpcds,6147
query87.sql,tpcds,9518
query10.sql,tpcds,4390
query118.sql,tpcds,2250
query82.sql,tpcds,2880
query117.sql,tpcds,2228
query120.sql,tpcds,1873
query98.sql,tpcds,1501
query122.sql,tpcds,1734
query33.sql,tpcds,3430
query94.sql,tpcds,4433
query9.sql,tpcds,5856
query101.sql,tpcds,756
query42.sql,tpcds,871
query70.sql,tpcds,2721
query73.sql,tpcds,2325
query16.sql,tpcds,6641
query26.sql,tpcds,2778
query32.sql,tpcds,1799
query123.sql,tpcds,2017
query43.sql,tpcds,1709
query99.sql,tpcds,2015
query34.sql,tpcds,2613
query86.sql,tpcds,1612
query25.sql,tpcds,13953
query66.sql,tpcds,4215
query128.sql,tpcds,1762
query102.sql,tpcds,794
query59.sql,tpcds,3537
query107.sql,tpcds,944
query12.sql,tpcds,2263
query69.sql,tpcds,3568
query124.sql,tpcds,1487
query113.sql,tpcds,2197
query27.sql,tpcds,2237
query38.sql,tpcds,8906
query77.sql,tpcds,26686
query103.sql,tpcds,841
query19.sql,tpcds,3324
query81.sql,tpcds,3260
query13.sql,tpcds,2862
query48.sql,tpcds,2837
query4.sql,tpcds,43191
query63.sql,tpcds,1490
query91.sql,tpcds,1836
query28.sql,tpcds,8884
query68.sql,tpcds,3373
query55.sql,tpcds,1430
query41.sql,tpcds,455
query61.sql,tpcds,1651
query47.sql,tpcds,14533
query56.sql,tpcds,5268
query51.sql,tpcds,11696
query96.sql,tpcds,1363
query3.sql,tpcds,865
query84.sql,tpcds,2669
query45.sql,tpcds,2241
query60.sql,tpcds,3604
query89.sql,tpcds,1848
query8.sql,tpcds,2270
query2.sql,tpcds,3544
query97.sql,tpcds,5369
query75.sql,tpcds,20228
query80.sql,tpcds,20644
query111.sql,tpcds,1790
query15.sql,tpcds,2838
query106.sql,tpcds,1050
query79.sql,tpcds,2587
query40.sql,tpcds,5248
query57.sql,tpcds,8548
query110.sql,tpcds,2085
query78.sql,tpcds,24283
query62.sql,tpcds,1607
query127.sql,tpcds,1894
query105.sql,tpcds,696
query44.sql,tpcds,2718
query1.sql,tpcds,3596
query74.sql,tpcds,24106
query53.sql,tpcds,1774
query46.sql,tpcds,2982
query119.sql,tpcds,2292
query64.sql,tpcds,163682
query85.sql,tpcds,3777
query17.sql,tpcds,32345
query131.sql,tpcds,1415
query112.sql,tpcds,1329
query58.sql,tpcds,3873
query36.sql,tpcds,2375
query121.sql,tpcds,1832
query115.sql,tpcds,2593
query20.sql,tpcds,1590
query22.sql,tpcds,3275
query49.sql,tpcds,8167
query83.sql,tpcds,2278
query71.sql,tpcds,2612
query108.sql,tpcds,1209
query11.sql,tpcds,25193
query125.sql,tpcds,1558
query5.sql,tpcds,17960
query116.sql,tpcds,2032
query6.sql,tpcds,5474
query92.sql,tpcds,2007
query104.sql,tpcds,737
query88.sql,tpcds,6318
query65.sql,tpcds,4805
query52.sql,tpcds,1122
query130.sql,tpcds,1453
query31.sql,tpcds,8514
query114.sql,tpcds,1953
query54.sql,tpcds,5604
query76.sql,tpcds,2571
query72.sql,tpcds,25437
query18.sql,tpcds,3108
query35.sql,tpcds,6838
query100.sql,tpcds,1242
query95.sql,tpcds,11840
query90.sql,tpcds,2042
query7.sql,tpcds,2913
query37.sql,tpcds,1731
query21.sql,tpcds,2198
query93.sql,tpcds,10179
query129.sql,tpcds,1696
query109.sql,tpcds,1427
query126.sql,tpcds,1589
query29.sql,tpcds,13593
query50.sql,tpcds,5663
query87.sql,tpcds,11316
query10.sql,tpcds,4501
query118.sql,tpcds,2647
query82.sql,tpcds,3111
query117.sql,tpcds,2176
query120.sql,tpcds,1776
query98.sql,tpcds,1510
query122.sql,tpcds,2295
query33.sql,tpcds,3208
query94.sql,tpcds,4680
query9.sql,tpcds,5903
query101.sql,tpcds,1552
query42.sql,tpcds,1081
query70.sql,tpcds,2761
query73.sql,tpcds,2424
query16.sql,tpcds,6686
query26.sql,tpcds,2040
query32.sql,tpcds,1618
query123.sql,tpcds,2306
query43.sql,tpcds,1697
query99.sql,tpcds,2245
query34.sql,tpcds,2151
query86.sql,tpcds,1701
query25.sql,tpcds,13842
query66.sql,tpcds,4117
query128.sql,tpcds,1416
query102.sql,tpcds,1247
query59.sql,tpcds,3627
query107.sql,tpcds,737
query12.sql,tpcds,1673
query69.sql,tpcds,3303
query124.sql,tpcds,1494
query113.sql,tpcds,2002
query27.sql,tpcds,2757
query38.sql,tpcds,12041
query77.sql,tpcds,28066
query103.sql,tpcds,1135
query19.sql,tpcds,2436
query81.sql,tpcds,3887
query13.sql,tpcds,2185
query48.sql,tpcds,2824
query4.sql,tpcds,53233
query63.sql,tpcds,1865
query91.sql,tpcds,1566
query28.sql,tpcds,7900
query68.sql,tpcds,2746
query55.sql,tpcds,1193
query41.sql,tpcds,483
query61.sql,tpcds,1773
query47.sql,tpcds,16321
query56.sql,tpcds,3467
query51.sql,tpcds,11468
query96.sql,tpcds,1091
query3.sql,tpcds,1079
query84.sql,tpcds,2161
query45.sql,tpcds,1832
query60.sql,tpcds,4143
query89.sql,tpcds,1705
query8.sql,tpcds,2503
query2.sql,tpcds,3348
query97.sql,tpcds,6185
query75.sql,tpcds,21998
query80.sql,tpcds,29555
query111.sql,tpcds,1605
query15.sql,tpcds,2600
query106.sql,tpcds,1229
query79.sql,tpcds,2525
query40.sql,tpcds,5390
query57.sql,tpcds,10071
query110.sql,tpcds,1427
query78.sql,tpcds,35903
query62.sql,tpcds,1444
query127.sql,tpcds,1672
query105.sql,tpcds,716
query44.sql,tpcds,2494
query1.sql,tpcds,3281
query74.sql,tpcds,25152
query53.sql,tpcds,1986
query46.sql,tpcds,2179
query119.sql,tpcds,2308
query64.sql,tpcds,148273
query85.sql,tpcds,4002
query17.sql,tpcds,33742
query131.sql,tpcds,1892
query112.sql,tpcds,2454
query58.sql,tpcds,3155
query36.sql,tpcds,2270
query121.sql,tpcds,2142
query115.sql,tpcds,1760
query20.sql,tpcds,1341
query22.sql,tpcds,3136
query49.sql,tpcds,8381
query83.sql,tpcds,2855
query71.sql,tpcds,2642
query108.sql,tpcds,1351
query11.sql,tpcds,24355
query125.sql,tpcds,1670
query5.sql,tpcds,6685
query116.sql,tpcds,1896
query6.sql,tpcds,5736
query92.sql,tpcds,2009
query104.sql,tpcds,746
query88.sql,tpcds,5433
query65.sql,tpcds,6506
query52.sql,tpcds,876
query130.sql,tpcds,1798
query31.sql,tpcds,7358
query114.sql,tpcds,2318
query54.sql,tpcds,5429
query76.sql,tpcds,2833
query72.sql,tpcds,25560
query18.sql,tpcds,3354
query35.sql,tpcds,6346
query100.sql,tpcds,656
query95.sql,tpcds,10952
query90.sql,tpcds,1794
query7.sql,tpcds,3663
query37.sql,tpcds,2109
query21.sql,tpcds,1522
query93.sql,tpcds,11113
query129.sql,tpcds,1555
query109.sql,tpcds,1934
query126.sql,tpcds,1628
query29.sql,tpcds,26131
query50.sql,tpcds,12525
query87.sql,tpcds,10997
query10.sql,tpcds,4559
query118.sql,tpcds,2607
query82.sql,tpcds,5017
query117.sql,tpcds,2392
query120.sql,tpcds,1673
query98.sql,tpcds,1790
query122.sql,tpcds,2089
query33.sql,tpcds,4037
query94.sql,tpcds,5173
query9.sql,tpcds,6346
query101.sql,tpcds,715
query42.sql,tpcds,797
query70.sql,tpcds,2536
query73.sql,tpcds,1213
query16.sql,tpcds,6548
query26.sql,tpcds,2589
query32.sql,tpcds,1312
query123.sql,tpcds,2184
query43.sql,tpcds,1657
query99.sql,tpcds,1987
query34.sql,tpcds,1999
query86.sql,tpcds,1541
query25.sql,tpcds,17173
query66.sql,tpcds,4076
query128.sql,tpcds,1563
query102.sql,tpcds,838
query59.sql,tpcds,3925
query107.sql,tpcds,760
query12.sql,tpcds,1368
query69.sql,tpcds,3061
query124.sql,tpcds,1503
query113.sql,tpcds,2137
query27.sql,tpcds,2032
query38.sql,tpcds,9056
query77.sql,tpcds,27251
query103.sql,tpcds,780
query19.sql,tpcds,2345
query81.sql,tpcds,3629
query13.sql,tpcds,2392
query48.sql,tpcds,2926
query4.sql,tpcds,50156
query63.sql,tpcds,1802
query91.sql,tpcds,1100
query28.sql,tpcds,9051
query68.sql,tpcds,2149
query55.sql,tpcds,1639
query41.sql,tpcds,523
query61.sql,tpcds,1664
query47.sql,tpcds,21211
query56.sql,tpcds,2506
query51.sql,tpcds,11657
query96.sql,tpcds,750
query3.sql,tpcds,872
query84.sql,tpcds,2282
query45.sql,tpcds,1451
query60.sql,tpcds,3286
query89.sql,tpcds,1777
query8.sql,tpcds,1950
query2.sql,tpcds,3787
query97.sql,tpcds,6676
query75.sql,tpcds,29061
query80.sql,tpcds,122115
query111.sql,tpcds,1647
query15.sql,tpcds,3001
query106.sql,tpcds,950
query79.sql,tpcds,2530
query40.sql,tpcds,5283
query57.sql,tpcds,9455
query110.sql,tpcds,2062
query78.sql,tpcds,23718
query62.sql,tpcds,1594
query127.sql,tpcds,1959
query105.sql,tpcds,786
query44.sql,tpcds,2475
query1.sql,tpcds,3462
query74.sql,tpcds,25557
query53.sql,tpcds,1628
query46.sql,tpcds,2782
query119.sql,tpcds,2497
