query,dataset,runtime
query82.sql,tpcds,3343
query117.sql,tpcds,1941
query120.sql,tpcds,2121
query98.sql,tpcds,1698
query122.sql,tpcds,1861
query33.sql,tpcds,4339
query94.sql,tpcds,4945
query9.sql,tpcds,6022
query14.sql,tpcds,-1
query101.sql,tpcds,778
query42.sql,tpcds,1293
query70.sql,tpcds,2882
query73.sql,tpcds,2406
query16.sql,tpcds,7052
query26.sql,tpcds,2983
query32.sql,tpcds,1725
query123.sql,tpcds,2336
query43.sql,tpcds,1586
query99.sql,tpcds,2684
query34.sql,tpcds,2636
query86.sql,tpcds,1742
query25.sql,tpcds,15032
query66.sql,tpcds,4733
query128.sql,tpcds,1815
query102.sql,tpcds,1315
query59.sql,tpcds,4680
query107.sql,tpcds,1097
query12.sql,tpcds,1880
query69.sql,tpcds,3948
query124.sql,tpcds,1626
query113.sql,tpcds,1812
query27.sql,tpcds,2417
query38.sql,tpcds,10148
query77.sql,tpcds,26530
query103.sql,tpcds,1277
query19.sql,tpcds,2795
query81.sql,tpcds,3425
query13.sql,tpcds,2280
query48.sql,tpcds,2913
query4.sql,tpcds,49363
query63.sql,tpcds,1827
query91.sql,tpcds,1700
query28.sql,tpcds,8537
query68.sql,tpcds,3482
query55.sql,tpcds,1818
query41.sql,tpcds,630
query61.sql,tpcds,1704
query47.sql,tpcds,18871
query56.sql,tpcds,3965
query51.sql,tpcds,12125
query96.sql,tpcds,1047
query3.sql,tpcds,1883
query84.sql,tpcds,2302
query45.sql,tpcds,2343
query60.sql,tpcds,4500
query89.sql,tpcds,3171
query8.sql,tpcds,2746
query2.sql,tpcds,3446
query30.sql,tpcds,-1
query97.sql,tpcds,6563
query75.sql,tpcds,21694
query80.sql,tpcds,20633
query111.sql,tpcds,2292
query15.sql,tpcds,2568
query106.sql,tpcds,1118
query79.sql,tpcds,2033
query40.sql,tpcds,6708
query57.sql,tpcds,9277
query110.sql,tpcds,1853
query78.sql,tpcds,23179
query62.sql,tpcds,1402
query127.sql,tpcds,1902
query105.sql,tpcds,797
query44.sql,tpcds,3055
query1.sql,tpcds,3519
query74.sql,tpcds,25980
query53.sql,tpcds,2120
query46.sql,tpcds,3059
query119.sql,tpcds,2928
query64.sql,tpcds,97722
query85.sql,tpcds,4318
query17.sql,tpcds,26891
query131.sql,tpcds,2040
query112.sql,tpcds,1625
query39.sql,tpcds,-1
query58.sql,tpcds,4581
query36.sql,tpcds,2181
query121.sql,tpcds,3216
query115.sql,tpcds,2422
query20.sql,tpcds,1499
query22.sql,tpcds,3470
query24.sql,tpcds,-1
query49.sql,tpcds,7424
query83.sql,tpcds,3248
query71.sql,tpcds,2402
query108.sql,tpcds,946
query11.sql,tpcds,26307
query125.sql,tpcds,1953
query5.sql,tpcds,7008
query116.sql,tpcds,1800
query6.sql,tpcds,6231
query92.sql,tpcds,2953
query104.sql,tpcds,1458
query88.sql,tpcds,5479
query65.sql,tpcds,5327
query52.sql,tpcds,1198
query130.sql,tpcds,2021
query31.sql,tpcds,8553
query114.sql,tpcds,2061
query54.sql,tpcds,5532
query76.sql,tpcds,2846
query72.sql,tpcds,26141
query18.sql,tpcds,4028
query35.sql,tpcds,6708
query100.sql,tpcds,827
query95.sql,tpcds,12276
query90.sql,tpcds,1534
query7.sql,tpcds,4176
query37.sql,tpcds,3164
query21.sql,tpcds,2429
query93.sql,tpcds,11515
query129.sql,tpcds,1870
query109.sql,tpcds,985
query126.sql,tpcds,2020
query29.sql,tpcds,13592
query67.sql,tpcds,-1
query50.sql,tpcds,20934
query23.sql,tpcds,-1
query87.sql,tpcds,12737
query10.sql,tpcds,4892
query118.sql,tpcds,2474
query82.sql,tpcds,3106
query117.sql,tpcds,2484
query120.sql,tpcds,2429
query98.sql,tpcds,1680
query122.sql,tpcds,2131
query33.sql,tpcds,3368
query94.sql,tpcds,5164
query9.sql,tpcds,6405
query14.sql,tpcds,-1
query101.sql,tpcds,720
query42.sql,tpcds,1026
query70.sql,tpcds,2882
query73.sql,tpcds,2502
query16.sql,tpcds,7300
query26.sql,tpcds,3194
query32.sql,tpcds,1594
query123.sql,tpcds,2353
query43.sql,tpcds,1763
query99.sql,tpcds,2959
query34.sql,tpcds,2626
query86.sql,tpcds,1628
query25.sql,tpcds,14169
query66.sql,tpcds,5036
query128.sql,tpcds,1866
query102.sql,tpcds,1217
query59.sql,tpcds,3749
query107.sql,tpcds,1249
query12.sql,tpcds,2540
query69.sql,tpcds,3439
query124.sql,tpcds,1682
query113.sql,tpcds,2330
query27.sql,tpcds,2488
query38.sql,tpcds,11377
query77.sql,tpcds,26747
query103.sql,tpcds,1448
query19.sql,tpcds,3112
query81.sql,tpcds,3798
query13.sql,tpcds,2318
query48.sql,tpcds,2918
query4.sql,tpcds,68418
query63.sql,tpcds,1906
query91.sql,tpcds,2084
query28.sql,tpcds,9193
query68.sql,tpcds,5711
query55.sql,tpcds,2144
query41.sql,tpcds,595
query61.sql,tpcds,1880
query47.sql,tpcds,16414
query56.sql,tpcds,5659
query51.sql,tpcds,13778
query96.sql,tpcds,1294
query3.sql,tpcds,969
query84.sql,tpcds,2404
query45.sql,tpcds,2254
query60.sql,tpcds,4111
query89.sql,tpcds,2006
query8.sql,tpcds,2608
query2.sql,tpcds,3589
query30.sql,tpcds,-1
query97.sql,tpcds,5662
query75.sql,tpcds,22348
query80.sql,tpcds,21198
query111.sql,tpcds,1686
query15.sql,tpcds,2590
query106.sql,tpcds,1155
query79.sql,tpcds,2580
query40.sql,tpcds,5158
query57.sql,tpcds,9494
query110.sql,tpcds,1661
query78.sql,tpcds,24985
query62.sql,tpcds,1823
query127.sql,tpcds,1956
query105.sql,tpcds,1227
query44.sql,tpcds,3102
query1.sql,tpcds,3483
query74.sql,tpcds,26836
query53.sql,tpcds,1874
query46.sql,tpcds,2996
query119.sql,tpcds,2705
query64.sql,tpcds,63952
query85.sql,tpcds,4567
query17.sql,tpcds,24796
query131.sql,tpcds,2035
query112.sql,tpcds,1666
query39.sql,tpcds,-1
query58.sql,tpcds,3545
query36.sql,tpcds,2289
query121.sql,tpcds,2408
query115.sql,tpcds,2364
query20.sql,tpcds,1523
query22.sql,tpcds,3343
query24.sql,tpcds,-1
query49.sql,tpcds,11370
query83.sql,tpcds,3061
query71.sql,tpcds,2770
query108.sql,tpcds,1895
query11.sql,tpcds,30657
query125.sql,tpcds,2139
query5.sql,tpcds,6731
query116.sql,tpcds,2673
query6.sql,tpcds,8130
query92.sql,tpcds,1691
query104.sql,tpcds,1649
query88.sql,tpcds,7020
query65.sql,tpcds,4835
query52.sql,tpcds,1107
query130.sql,tpcds,1779
query31.sql,tpcds,8524
query114.sql,tpcds,2162
query54.sql,tpcds,5473
query76.sql,tpcds,2562
query72.sql,tpcds,26099
query18.sql,tpcds,3111
query35.sql,tpcds,6808
query100.sql,tpcds,1182
query95.sql,tpcds,11422
query90.sql,tpcds,1458
query7.sql,tpcds,3041
query37.sql,tpcds,2148
query21.sql,tpcds,2280
query93.sql,tpcds,10051
query129.sql,tpcds,1909
query109.sql,tpcds,1484
query126.sql,tpcds,1792
query29.sql,tpcds,14357
query67.sql,tpcds,-1
query50.sql,tpcds,17594
query23.sql,tpcds,-1
query87.sql,tpcds,9868
query10.sql,tpcds,4975
query118.sql,tpcds,2770
query82.sql,tpcds,2640
query117.sql,tpcds,2375
query120.sql,tpcds,2545
query98.sql,tpcds,1694
query122.sql,tpcds,2131
query33.sql,tpcds,3583
query94.sql,tpcds,5286
query9.sql,tpcds,6056
query14.sql,tpcds,-1
query101.sql,tpcds,845
query42.sql,tpcds,1283
query70.sql,tpcds,2765
query73.sql,tpcds,2178
query16.sql,tpcds,7562
query26.sql,tpcds,2697
query32.sql,tpcds,1904
query123.sql,tpcds,2502
query43.sql,tpcds,1682
query99.sql,tpcds,2180
query34.sql,tpcds,2914
query86.sql,tpcds,2109
query25.sql,tpcds,14961
query66.sql,tpcds,5487
query128.sql,tpcds,1820
query102.sql,tpcds,1428
query59.sql,tpcds,3891
query107.sql,tpcds,1326
query12.sql,tpcds,1981
query69.sql,tpcds,3597
query124.sql,tpcds,1868
query113.sql,tpcds,1744
query27.sql,tpcds,2353
query38.sql,tpcds,9658
query77.sql,tpcds,28122
query103.sql,tpcds,1519
query19.sql,tpcds,2271
query81.sql,tpcds,3829
query13.sql,tpcds,2866
query48.sql,tpcds,3295
query4.sql,tpcds,46590
query63.sql,tpcds,1631
query91.sql,tpcds,1631
query28.sql,tpcds,9042
query68.sql,tpcds,4845
query55.sql,tpcds,1783
query41.sql,tpcds,641
query61.sql,tpcds,1662
query47.sql,tpcds,16958
query56.sql,tpcds,4214
query51.sql,tpcds,36765
query96.sql,tpcds,1253
query3.sql,tpcds,1457
query84.sql,tpcds,2357
query45.sql,tpcds,1902
query60.sql,tpcds,4355
query89.sql,tpcds,2564
query8.sql,tpcds,2492
query2.sql,tpcds,3300
query30.sql,tpcds,-1
query97.sql,tpcds,5485
query75.sql,tpcds,19869
query80.sql,tpcds,21439
query111.sql,tpcds,1920
query15.sql,tpcds,3001
query106.sql,tpcds,1931
query79.sql,tpcds,2626
query40.sql,tpcds,5598
query57.sql,tpcds,9922
query110.sql,tpcds,1701
query78.sql,tpcds,23410
query62.sql,tpcds,1426
query127.sql,tpcds,1758
query105.sql,tpcds,1153
query44.sql,tpcds,2712
query1.sql,tpcds,3737
query74.sql,tpcds,25105
query53.sql,tpcds,3006
query46.sql,tpcds,2930
query119.sql,tpcds,2420
query64.sql,tpcds,85482
query85.sql,tpcds,4360
query17.sql,tpcds,21208
query131.sql,tpcds,2043
query112.sql,tpcds,2228
query39.sql,tpcds,-1
query58.sql,tpcds,3755
query36.sql,tpcds,2104
query121.sql,tpcds,2492
query115.sql,tpcds,2349
query20.sql,tpcds,1643
query22.sql,tpcds,3299
query24.sql,tpcds,-1
query49.sql,tpcds,8005
query83.sql,tpcds,3222
query71.sql,tpcds,4504
query108.sql,tpcds,1784
query11.sql,tpcds,27680
query125.sql,tpcds,1768
query5.sql,tpcds,7032
query116.sql,tpcds,2808
query6.sql,tpcds,5560
query92.sql,tpcds,1681
query104.sql,tpcds,1106
query88.sql,tpcds,6633
query65.sql,tpcds,6270
query52.sql,tpcds,1156
query130.sql,tpcds,1598
query31.sql,tpcds,8384
query114.sql,tpcds,2483
query54.sql,tpcds,6288
query76.sql,tpcds,2664
query72.sql,tpcds,26638
query18.sql,tpcds,3402
query35.sql,tpcds,6557
query100.sql,tpcds,955
query95.sql,tpcds,12724
query90.sql,tpcds,2649
query7.sql,tpcds,2986
query37.sql,tpcds,1911
query21.sql,tpcds,1572
query93.sql,tpcds,11784
query129.sql,tpcds,1866
query109.sql,tpcds,1333
query126.sql,tpcds,2054
query29.sql,tpcds,12928
query67.sql,tpcds,-1
query50.sql,tpcds,6708
query23.sql,tpcds,-1
query87.sql,tpcds,10428
query10.sql,tpcds,5276
query118.sql,tpcds,2253
query82.sql,tpcds,3612
query117.sql,tpcds,2623
query120.sql,tpcds,2096
query98.sql,tpcds,1555
query122.sql,tpcds,2482
query33.sql,tpcds,3672
query94.sql,tpcds,5565
query9.sql,tpcds,6100
query14.sql,tpcds,-1
query101.sql,tpcds,697
query42.sql,tpcds,1018
query70.sql,tpcds,3001
query73.sql,tpcds,2682
query16.sql,tpcds,7076
query26.sql,tpcds,2679
query32.sql,tpcds,1612
query123.sql,tpcds,2779
query43.sql,tpcds,1552
query99.sql,tpcds,2462
query34.sql,tpcds,2593
query86.sql,tpcds,1624
query25.sql,tpcds,13216
query66.sql,tpcds,4345
query128.sql,tpcds,1838
query102.sql,tpcds,1220
query59.sql,tpcds,4306
query107.sql,tpcds,1108
query12.sql,tpcds,1936
query69.sql,tpcds,3602
query124.sql,tpcds,1747
query113.sql,tpcds,1417
query27.sql,tpcds,2086
query38.sql,tpcds,9143
query77.sql,tpcds,27718
query103.sql,tpcds,1007
query19.sql,tpcds,2470
query81.sql,tpcds,14796
query13.sql,tpcds,2539
query48.sql,tpcds,2962
query4.sql,tpcds,47505
query63.sql,tpcds,1919
query91.sql,tpcds,1762
query28.sql,tpcds,8257
query68.sql,tpcds,4592
query55.sql,tpcds,1599
query41.sql,tpcds,604
query61.sql,tpcds,1682
query47.sql,tpcds,18335
query56.sql,tpcds,4357
query51.sql,tpcds,12231
query96.sql,tpcds,1132
query3.sql,tpcds,1588
query84.sql,tpcds,2457
query45.sql,tpcds,1963
query60.sql,tpcds,4206
query89.sql,tpcds,2578
query8.sql,tpcds,2426
query2.sql,tpcds,3590
query30.sql,tpcds,-1
query97.sql,tpcds,5350
query75.sql,tpcds,22988
query80.sql,tpcds,23801
query111.sql,tpcds,1188
query15.sql,tpcds,2508
query106.sql,tpcds,1509
query79.sql,tpcds,2378
query40.sql,tpcds,5346
query57.sql,tpcds,10214
query110.sql,tpcds,1586
query78.sql,tpcds,23496
query62.sql,tpcds,1487
query127.sql,tpcds,1913
query105.sql,tpcds,755
query44.sql,tpcds,3360
query1.sql,tpcds,3919
query74.sql,tpcds,23690
query53.sql,tpcds,1978
query46.sql,tpcds,2966
query119.sql,tpcds,2931
