query,dataset,runtime
query19.sql,tpcds,1964
query81.sql,tpcds,4540
query13.sql,tpcds,2212
query48.sql,tpcds,2901
query4.sql,tpcds,70885
query63.sql,tpcds,1381
query91.sql,tpcds,1742
query28.sql,tpcds,8873
query68.sql,tpcds,4153
query55.sql,tpcds,929
query41.sql,tpcds,553
query61.sql,tpcds,2287
query47.sql,tpcds,15619
query56.sql,tpcds,4292
query51.sql,tpcds,11740
query96.sql,tpcds,936
query3.sql,tpcds,1426
query84.sql,tpcds,2043
query45.sql,tpcds,2275
query60.sql,tpcds,4244
query89.sql,tpcds,1779
query8.sql,tpcds,2354
query2.sql,tpcds,3363
query97.sql,tpcds,5556
query75.sql,tpcds,21631
query80.sql,tpcds,20767
query111.sql,tpcds,1884
query15.sql,tpcds,2797
query106.sql,tpcds,827
query79.sql,tpcds,2683
query40.sql,tpcds,5249
query57.sql,tpcds,8253
query110.sql,tpcds,1812
query78.sql,tpcds,22890
query62.sql,tpcds,1932
query127.sql,tpcds,2201
query105.sql,tpcds,1096
query44.sql,tpcds,2951
query1.sql,tpcds,3458
query74.sql,tpcds,22708
query53.sql,tpcds,1648
query46.sql,tpcds,2296
query119.sql,tpcds,2606
query64.sql,tpcds,138558
query85.sql,tpcds,4516
query17.sql,tpcds,24824
query131.sql,tpcds,1856
query112.sql,tpcds,4034
query58.sql,tpcds,4223
query36.sql,tpcds,2016
query121.sql,tpcds,2126
query115.sql,tpcds,2055
query20.sql,tpcds,1683
query22.sql,tpcds,3668
query49.sql,tpcds,7463
query83.sql,tpcds,3075
query71.sql,tpcds,3090
query108.sql,tpcds,1781
query11.sql,tpcds,26279
query125.sql,tpcds,1988
query5.sql,tpcds,7779
query116.sql,tpcds,2027
query6.sql,tpcds,5988
query92.sql,tpcds,2524
query104.sql,tpcds,976
query88.sql,tpcds,7209
query65.sql,tpcds,5439
query52.sql,tpcds,1155
query130.sql,tpcds,1972
query31.sql,tpcds,8095
query114.sql,tpcds,2555
query54.sql,tpcds,5763
query76.sql,tpcds,3306
query72.sql,tpcds,26451
query18.sql,tpcds,3782
query35.sql,tpcds,5941
query100.sql,tpcds,1582
query95.sql,tpcds,11528
query90.sql,tpcds,2071
query7.sql,tpcds,3099
query37.sql,tpcds,1812
query21.sql,tpcds,2366
query93.sql,tpcds,9934
query129.sql,tpcds,1579
query109.sql,tpcds,1473
query126.sql,tpcds,1968
query29.sql,tpcds,21334
query50.sql,tpcds,11473
query87.sql,tpcds,9680
query10.sql,tpcds,4778
query118.sql,tpcds,2693
query82.sql,tpcds,3468
query117.sql,tpcds,2875
query120.sql,tpcds,1945
query98.sql,tpcds,1915
query122.sql,tpcds,1922
query33.sql,tpcds,4462
query94.sql,tpcds,4964
query9.sql,tpcds,6135
query101.sql,tpcds,664
query42.sql,tpcds,1027
query70.sql,tpcds,2710
query73.sql,tpcds,2244
query16.sql,tpcds,7034
query26.sql,tpcds,2451
query32.sql,tpcds,1347
query123.sql,tpcds,2083
query43.sql,tpcds,1804
query99.sql,tpcds,2771
query34.sql,tpcds,2180
query86.sql,tpcds,1754
query25.sql,tpcds,13206
query66.sql,tpcds,5169
query128.sql,tpcds,1746
query102.sql,tpcds,976
query59.sql,tpcds,4171
query107.sql,tpcds,985
query12.sql,tpcds,1575
query69.sql,tpcds,3463
query124.sql,tpcds,1523
query113.sql,tpcds,2497
query27.sql,tpcds,2369
query38.sql,tpcds,11137
query77.sql,tpcds,26958
query103.sql,tpcds,1001
query19.sql,tpcds,2472
query81.sql,tpcds,3922
query13.sql,tpcds,2773
query48.sql,tpcds,2693
query4.sql,tpcds,44150
query63.sql,tpcds,1686
query91.sql,tpcds,1610
query28.sql,tpcds,8867
query68.sql,tpcds,3582
query55.sql,tpcds,1636
query41.sql,tpcds,489
query61.sql,tpcds,1753
query47.sql,tpcds,15759
query56.sql,tpcds,5000
query51.sql,tpcds,12981
query96.sql,tpcds,865
query3.sql,tpcds,1053
query84.sql,tpcds,2429
query45.sql,tpcds,2168
query60.sql,tpcds,4859
query89.sql,tpcds,2394
query8.sql,tpcds,2207
query2.sql,tpcds,3899
query97.sql,tpcds,5630
query75.sql,tpcds,24474
query80.sql,tpcds,30611
query111.sql,tpcds,1922
query15.sql,tpcds,3491
query106.sql,tpcds,1256
query79.sql,tpcds,2029
query40.sql,tpcds,5494
query57.sql,tpcds,10116
query110.sql,tpcds,2216
query78.sql,tpcds,50656
query62.sql,tpcds,2175
query127.sql,tpcds,2092
query105.sql,tpcds,1854
query44.sql,tpcds,4077
query1.sql,tpcds,4086
query74.sql,tpcds,26949
query53.sql,tpcds,1798
query46.sql,tpcds,3089
query119.sql,tpcds,2625
query64.sql,tpcds,90391
query85.sql,tpcds,4363
query17.sql,tpcds,20778
query131.sql,tpcds,2448
query112.sql,tpcds,2191
query58.sql,tpcds,2608
query36.sql,tpcds,2240
query121.sql,tpcds,2307
query115.sql,tpcds,2352
query20.sql,tpcds,1762
query22.sql,tpcds,3319
query49.sql,tpcds,7733
query83.sql,tpcds,4215
query71.sql,tpcds,2974
query108.sql,tpcds,1867
query11.sql,tpcds,23587
query125.sql,tpcds,1670
query5.sql,tpcds,6623
query116.sql,tpcds,2259
query6.sql,tpcds,5910
query92.sql,tpcds,1634
query104.sql,tpcds,918
query88.sql,tpcds,6158
query65.sql,tpcds,5552
query52.sql,tpcds,1195
query130.sql,tpcds,1829
query31.sql,tpcds,8833
query114.sql,tpcds,1963
query54.sql,tpcds,5470
query76.sql,tpcds,2724
query72.sql,tpcds,24417
query18.sql,tpcds,3664
query35.sql,tpcds,6610
query100.sql,tpcds,1217
query95.sql,tpcds,11110
query90.sql,tpcds,1858
query7.sql,tpcds,2520
query37.sql,tpcds,2075
query21.sql,tpcds,1859
query93.sql,tpcds,9979
query129.sql,tpcds,2272
query109.sql,tpcds,1346
query126.sql,tpcds,1577
query29.sql,tpcds,18038
query50.sql,tpcds,9270
query87.sql,tpcds,9644
query10.sql,tpcds,4923
query118.sql,tpcds,2292
query82.sql,tpcds,2531
query117.sql,tpcds,2093
query120.sql,tpcds,2280
query98.sql,tpcds,1536
query122.sql,tpcds,1985
query33.sql,tpcds,3447
query94.sql,tpcds,4796
query9.sql,tpcds,6890
query101.sql,tpcds,716
query42.sql,tpcds,1029
query70.sql,tpcds,2724
query73.sql,tpcds,2424
query16.sql,tpcds,6837
query26.sql,tpcds,2558
query32.sql,tpcds,1335
query123.sql,tpcds,2079
query43.sql,tpcds,1505
query99.sql,tpcds,1994
query34.sql,tpcds,2594
query86.sql,tpcds,1462
query25.sql,tpcds,14736
query66.sql,tpcds,5020
query128.sql,tpcds,2241
query102.sql,tpcds,886
query59.sql,tpcds,3738
query107.sql,tpcds,1138
query12.sql,tpcds,2302
query69.sql,tpcds,3647
query124.sql,tpcds,1402
query113.sql,tpcds,1896
query27.sql,tpcds,2470
query38.sql,tpcds,9890
query77.sql,tpcds,27536
query103.sql,tpcds,1378
query19.sql,tpcds,2354
query81.sql,tpcds,3490
query13.sql,tpcds,2257
query48.sql,tpcds,2833
query4.sql,tpcds,52847
query63.sql,tpcds,1922
query91.sql,tpcds,1866
query28.sql,tpcds,8551
query68.sql,tpcds,3731
query55.sql,tpcds,1843
query41.sql,tpcds,888
query61.sql,tpcds,1819
query47.sql,tpcds,18580
query56.sql,tpcds,3581
query51.sql,tpcds,12880
query96.sql,tpcds,1181
query3.sql,tpcds,848
query84.sql,tpcds,1906
query45.sql,tpcds,1507
query60.sql,tpcds,3451
query89.sql,tpcds,2097
query8.sql,tpcds,2208
query2.sql,tpcds,3306
query97.sql,tpcds,5853
query75.sql,tpcds,21930
query80.sql,tpcds,23291
query111.sql,tpcds,1387
query15.sql,tpcds,2730
query106.sql,tpcds,1322
query79.sql,tpcds,2514
query40.sql,tpcds,5236
query57.sql,tpcds,10055
query110.sql,tpcds,1509
query78.sql,tpcds,22203
query62.sql,tpcds,2145
query127.sql,tpcds,1700
query105.sql,tpcds,1589
query44.sql,tpcds,2574
query1.sql,tpcds,3778
query74.sql,tpcds,22987
query53.sql,tpcds,1771
query46.sql,tpcds,3226
query119.sql,tpcds,2413
query64.sql,tpcds,79583
query85.sql,tpcds,4002
query17.sql,tpcds,23556
query131.sql,tpcds,1793
query112.sql,tpcds,1865
query58.sql,tpcds,3144
query36.sql,tpcds,2156
query121.sql,tpcds,2318
query115.sql,tpcds,1920
query20.sql,tpcds,1636
query22.sql,tpcds,3315
query49.sql,tpcds,8609
query83.sql,tpcds,3144
query71.sql,tpcds,3666
query108.sql,tpcds,2365
query11.sql,tpcds,28282
query125.sql,tpcds,1985
query5.sql,tpcds,6936
query116.sql,tpcds,2494
query6.sql,tpcds,6152
query92.sql,tpcds,1621
query104.sql,tpcds,756
query88.sql,tpcds,6040
query65.sql,tpcds,6154
query52.sql,tpcds,1167
query130.sql,tpcds,1754
query31.sql,tpcds,9299
query114.sql,tpcds,2557
query54.sql,tpcds,5816
query76.sql,tpcds,2557
query72.sql,tpcds,26039
query18.sql,tpcds,3366
query35.sql,tpcds,6493
query100.sql,tpcds,789
query95.sql,tpcds,11752
query90.sql,tpcds,2272
query7.sql,tpcds,3254
query37.sql,tpcds,2348
query21.sql,tpcds,2257
query93.sql,tpcds,10143
query129.sql,tpcds,1743
query109.sql,tpcds,1467
query126.sql,tpcds,1755
query29.sql,tpcds,13950
query50.sql,tpcds,21700
query87.sql,tpcds,9637
query10.sql,tpcds,4724
query118.sql,tpcds,2198
query82.sql,tpcds,3575
query117.sql,tpcds,1882
query120.sql,tpcds,1828
query98.sql,tpcds,1779
query122.sql,tpcds,2023
query33.sql,tpcds,3047
query94.sql,tpcds,4886
query9.sql,tpcds,6121
query101.sql,tpcds,814
query42.sql,tpcds,885
query70.sql,tpcds,2674
query73.sql,tpcds,2783
query16.sql,tpcds,6907
query26.sql,tpcds,2613
query32.sql,tpcds,1553
query123.sql,tpcds,2301
query43.sql,tpcds,1663
query99.sql,tpcds,2576
query34.sql,tpcds,2620
query86.sql,tpcds,1755
query25.sql,tpcds,19709
query66.sql,tpcds,3765
query128.sql,tpcds,1551
query102.sql,tpcds,1397
query59.sql,tpcds,3873
query107.sql,tpcds,1487
query12.sql,tpcds,1721
query69.sql,tpcds,4091
query124.sql,tpcds,1639
query113.sql,tpcds,2145
query27.sql,tpcds,2523
query38.sql,tpcds,13310
query77.sql,tpcds,27119
query103.sql,tpcds,1276
query19.sql,tpcds,2414
query81.sql,tpcds,3591
query13.sql,tpcds,3514
query48.sql,tpcds,2722
query4.sql,tpcds,44562
query63.sql,tpcds,1690
query91.sql,tpcds,1763
query28.sql,tpcds,8730
query68.sql,tpcds,3964
query55.sql,tpcds,1704
query41.sql,tpcds,715
query61.sql,tpcds,1997
query47.sql,tpcds,29642
query56.sql,tpcds,4695
query51.sql,tpcds,13950
query96.sql,tpcds,1300
query3.sql,tpcds,1033
query84.sql,tpcds,2003
query45.sql,tpcds,1955
query60.sql,tpcds,4421
query89.sql,tpcds,1865
query8.sql,tpcds,2222
query2.sql,tpcds,3388
query97.sql,tpcds,5697
query75.sql,tpcds,20420
query80.sql,tpcds,22699
query111.sql,tpcds,1743
query15.sql,tpcds,2906
query106.sql,tpcds,1719
query79.sql,tpcds,2470
query40.sql,tpcds,4515
query57.sql,tpcds,9324
query110.sql,tpcds,1542
query78.sql,tpcds,22868
query62.sql,tpcds,1808
query127.sql,tpcds,2102
query105.sql,tpcds,1740
query44.sql,tpcds,2733
query1.sql,tpcds,3339
query74.sql,tpcds,22370
query53.sql,tpcds,2080
query46.sql,tpcds,3097
query119.sql,tpcds,2766
